"ID","HistoricalID","FirstName","LastName","Name","Height","Weight","Age","BirthMonth","BirthDay","BirthYear","CurrentLeague","CurrentLeagueID","CurrentTeam","CurrentTeamID","ContractTeam","ContractTeamID","DlgTeam","DlgTeamID","Injury","TimeInjured","Inactive","PositionNumber","Experience","College","City","State","Greed","Happiness","Loyalty","Winner","InsideScoring","JumpShot","FreeThrowShot","ThreePointShot","Handling","Passing","OffensiveRebounding","DefensiveRebounding","PostDefense","PerimeterDefense","Stealing","ShotBlocking","Quickness","Strength","Stamina","Jumping","Pot_Inside","Pot_Jumpshot","Pot_FreeThrow","Pot_3pShot","Pot_Handling","Pot_Passing","Pot_ORebounding","Pot_DRebounding","Pot_PostDefense","Pot_PerimeterDefense","Pot_Stealing","Pot_Blocking","CurrentRating","FutureRating","OverallRating","OverallPotential","Championships","PlayerOfGame","PlayerOfWeek","PlayerOfMonth","Contract1","Contract2","Contract3","Contract4","Contract5","Contract6","Contract7","Contract8","OptionType1","OptionType2","OptionType3","OptionType4","OptionType5","OptionType6","OptionType7","OptionType8","BirdYears"
"432","","Ervin","Jackson","Ervin Jackson","73","209","19","10","10","1997","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Winthrop","Hephzibah","GA","4","20","87","66","7","6","42","1","13","13","1","13","0","30","15","5","61","39","72","39","F","F","C","F","D","D","F","D","F","B","D","F","F","F","28","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"433","","Edmond","Mendes","Edmond Mendes","75","184","22","1","12","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Oklahoma State","Kansas","OK","9","63","20","17","6","23","68","0","47","5","3","2","6","16","32","9","75","22","43","34","F","D","B","F","B","F","F","F","F","D","D","F","F","F","30","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"434","","Kurt","Hooper","Kurt Hooper","77","203","22","1","12","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Michigan State","Long Beach","CA","86","17","54","58","7","5","41","6","32","9","4","8","1","51","23","11","78","61","83","90","F","F","C","F","B","F","F","F","F","A","D","F","F","D","49","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"435","","Abubakar","Chukwu","Abubakar Chukwu","77","227","20","4","10","1997","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","None","Bakel","Senegal","14","6","93","29","2","31","57","20","32","1","7","5","5","10","9","2","61","48","32","11","F","C","B","D","C","F","F","F","F","D","F","F","F","F","28","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"436","","James","Young","James Young","79","239","21","8","14","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Idaho","Great Falls","MT","21","74","40","91","9","7","42","0","11","11","14","11","7","1","15","7","13","52","32","27","F","F","C","F","F","F","F","F","F","F","D","F","F","F","22","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437","","Chris","Moreno","Chris Moreno","81","262","21","11","9","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Santa Clara","Nampa","ID","93","98","91","67","25","25","47","0","13","1","30","25","23","7","28","3","20","63","36","30","D","D","C","F","F","F","C","D","D","F","D","F","F","F","41","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"438","","Djodja","Jovic","Djodja Jovic","85","235","18","4","18","1998","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","None","Baric","Serbia","74","31","15","16","4","17","48","0","26","2","62","22","12","2","23","11","7","49","4","54","F","D","C","F","D","F","B","D","D","F","D","F","F","F","39","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"439","","Fritz","Cherry","Fritz Cherry","85","243","21","12","29","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Dartmouth","Dover","NH","43","37","17","45","23","25","32","0","10","8","34","21","23","10","5","6","23","83","37","31","D","D","C","F","F","F","C","D","D","F","F","F","F","F","45","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"440","","Jeromy","Fish","Jeromy Fish","80","210","21","2","3","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Texas","Maryland Heights","MO","89","87","27","15","12","13","61","0","8","4","3","2","10","2","11","5","33","50","84","35","C","D","B","F","F","F","F","F","D","F","D","F","F","F","29","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"441","","Jeff","Nagel","Jeff Nagel","81","231","21","8","12","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Texas State","Childress","TX","30","8","87","4","11","39","39","21","9","13","34","37","17","2","14","2","14","48","38","28","F","C","C","D","F","D","D","C","D","F","D","F","F","F","40","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442","","Chance","Jacobs","Chance Jacobs","77","175","21","11","1","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","North Carolina","Troy","NY","55","87","90","13","13","55","74","32","24","4","3","2","12","30","17","16","59","59","30","45","F","B","A","C","D","F","F","F","F","C","D","F","F","D","50","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"443","","Stephen","Marsh","Stephen Marsh","78","208","20","6","1","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Wake Forest","Park Forest Village","PA","66","76","94","35","6","21","52","6","12","21","2","6","10","23","20","7","60","26","78","21","F","D","B","F","D","D","F","F","D","D","D","F","F","F","33","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444","","Brady","Kendall","Brady Kendall","77","190","28","5","20","1988","USDL","1","FA","-1","FA","-1","N/A","0","","0","True","4","8","Louisiana State","Goldsboro","NC","8","65","75","71","2","45","71","19","31","8","5","6","5","20","14","6","60","26","85","21","F","C","B","D","D","F","F","F","F","D","F","F","F","F","37","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445","","Bob","Fredette","Bob Fredette","85","229","22","2","8","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","1","0","Mississippi State","McComb","MS","31","16","41","79","2","29","63","0","27","6","5","17","14","2","19","18","26","56","67","68","F","C","B","F","C","F","F","D","D","F","D","D","F","F","40","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"446","","George","Etienne","George Etienne","78","206","21","6","13","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Florida","Temple Terrace","FL","45","22","69","81","10","9","46","0","6","3","12","13","6","2","11","19","53","77","59","66","D","D","C","F","F","F","D","D","F","F","D","C","F","F","35","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447","","Larry","Johnson","Larry Johnson","82","227","21","10","29","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","UTEP","Yucaipa","CA","41","23","77","85","3","23","59","0","16","5","13","32","23","4","9","9","11","45","38","25","F","C","B","F","D","F","F","C","D","F","F","F","F","F","32","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"448","","Chris","Gandy","Chris Gandy","79","198","21","8","21","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","UC Santa Barbara","Worthington","MN","40","50","17","52","12","23","59","0","17","7","40","36","5","42","7","22","50","54","78","45","F","D","B","F","D","F","D","C","F","C","F","D","F","F","45","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"449","","Bruno","Simmons","Bruno Simmons","75","185","23","1","1","1994","USDL","1","FA","-1","FA","-1","N/A","0","","0","False","5","0","Syracuse","New York","NY","70","65","82","96","6","41","80","14","15","1","3","7","7","13","7","2","71","18","56","25","F","C","B","D","F","F","F","F","F","F","F","F","F","F","32","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"450","","Laurence","Hill","Laurence Hill","84","229","21","8","11","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Texas","El Paso","TX","57","34","76","62","7","17","29","2","17","18","11","15","3","6","3","18","15","63","59","29","F","D","D","F","D","D","F","D","F","F","F","D","F","F","31","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
