"ID","HistoricalID","FirstName","LastName","Name","Height","Weight","Age","BirthMonth","BirthDay","BirthYear","CurrentLeague","CurrentLeagueID","CurrentTeam","CurrentTeamID","ContractTeam","ContractTeamID","DlgTeam","DlgTeamID","Injury","TimeInjured","Inactive","PositionNumber","Experience","College","City","State","Greed","Happiness","Loyalty","Winner","InsideScoring","JumpShot","FreeThrowShot","ThreePointShot","Handling","Passing","OffensiveRebounding","DefensiveRebounding","PostDefense","PerimeterDefense","Stealing","ShotBlocking","Quickness","Strength","Stamina","Jumping","Pot_Inside","Pot_Jumpshot","Pot_FreeThrow","Pot_3pShot","Pot_Handling","Pot_Passing","Pot_ORebounding","Pot_DRebounding","Pot_PostDefense","Pot_PerimeterDefense","Pot_Stealing","Pot_Blocking","CurrentRating","FutureRating","OverallRating","OverallPotential","Championships","PlayerOfGame","PlayerOfWeek","PlayerOfMonth","Contract1","Contract2","Contract3","Contract4","Contract5","Contract6","Contract7","Contract8","OptionType1","OptionType2","OptionType3","OptionType4","OptionType5","OptionType6","OptionType7","OptionType8","BirdYears"
"384","","Leonard","Saville","Leonard Saville","79","254","18","3","19","1998","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","None","Dearborn","MI","47","46","95","43","F ","F ","C ","F-","D-","F-","D+","F ","F+","F ","D-","F+","F+","C ","C+","D+","F ","F ","C ","F ","D ","F ","C ","D ","D ","F ","D ","D ","F","F","25","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"385","","Donnie","Binns","Donnie Binns","79","223","22","1","20","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","2","0","Washington","Paterson","NJ","91","71","38","95","F+","D ","C+","F+","F+","F-","C+","D-","C-","F-","D ","D-","D-","B-","D-","C-","F ","D ","C ","F ","F ","F ","B ","D ","C ","F ","D ","F ","F","F","41","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"386","","Broderick","Welton","Broderick Welton","78","183","19","12","3","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","UCLA","Oxnard","CA","30","22","31","58","F-","D ","C ","F-","F ","F ","F-","D ","F ","F-","F+","F ","D+","C ","C-","C+","F ","D ","C ","F ","D ","F ","F ","D ","F ","F ","D ","F ","F","F","28","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"387","","Mateo","Francisquito","Mateo Francisquito","77","230","18","8","20","1997","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Hofstra","Pelham","NY","74","47","16","75","D-","D+","C ","C-","D+","D ","F-","F ","D-","D-","D-","F+","C+","C+","B ","C+","D ","C ","C ","C ","C ","D ","F ","F ","D ","D ","D ","F ","F","D","52","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"388","","Garfield","Carter","Garfield Carter","79","234","20","7","7","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","New Mexico State","Denton","TX","74","62","39","94","D ","F ","C-","F+","D+","F+","F ","F ","C-","F+","F+","D-","C+","C+","C ","C-","D ","F ","C ","F ","C ","D ","F ","F ","C ","D ","D ","D ","F","F","40","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389","","Jay","Scanlon","Jay Scanlon","81","229","20","10","11","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Detroit","Mount Pleasant","MI","2","82","28","37","F ","D+","B+","F-","F ","F-","F ","F ","F ","F+","D-","F-","C ","C+","C ","C-","F ","C ","A ","F ","F ","F ","F ","F ","F ","D ","D ","F ","F","F","29","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"390","","Ferdinand","Carter","Ferdinand Carter","78","211","21","11","2","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","UNLV","Vallejo","CA","66","90","61","14","D-","D+","C+","F-","D ","F-","F ","F+","D+","F-","D ","F-","C ","C-","C ","C ","D ","D ","B ","F ","D ","F ","F ","D ","D ","F ","D ","F ","F","F","35","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"391","","Josip","Morovchek","Josip Morovchek","79","196","19","7","14","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","None","Zadar","Croatia","58","54","88","86","F ","D-","B-","F ","F ","F-","D ","F-","F ","D-","F+","F-","C ","B-","C ","C-","F ","C ","B ","D ","D ","F ","C ","F ","D ","D ","D ","F ","F","F","28","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"392","","Malcolm","King","Malcolm King","77","182","21","9","5","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Holy Cross","Passaic","NJ","51","73","79","93","F+","C ","C ","D ","F+","F-","F ","D ","D-","F+","F ","F ","C ","B-","D+","C-","F ","C ","C ","D ","F ","F ","F ","D ","D ","F ","F ","F ","F","F","33","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"393","","Rickie","Adams","Rickie Adams","81","239","21","11","19","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Cal State Fullerton","Hermiston","OR","55","66","6","16","F ","F ","C-","F+","F+","F-","F+","D-","D-","F-","F-","F ","C ","C ","C+","C+","F ","F ","C ","D ","D ","F ","D ","D ","D ","F ","F ","F ","F","F","36","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394","","Mstislav","Bozicovich","Mstislav Bozicovich","80","228","22","3","24","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","None","Zagreb","Croatia","85","59","90","62","D+","C+","A ","C-","C ","F-","F-","F-","F-","F+","F+","F+","C ","C ","C ","C-","D ","B ","A ","B ","C ","F ","F ","F ","F ","F ","D ","D ","F","F","43","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395","","Charles","Taylor","Charles Taylor","80","235","21","3","13","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Georgia","New York","NY","74","27","75","63","F-","F+","C+","F+","F+","F ","F-","F ","F ","F+","F-","F+","C-","B ","C-","C-","F ","D ","B ","D ","D ","F ","F ","F ","F ","D ","F ","D ","F","F","29","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396","","Cleveland","Chinn","Cleveland Chinn","83","205","19","11","14","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Kansas","Florissant","MO","12","0","33","27","F-","F ","C ","F+","C-","F+","F ","F-","D-","F-","F+","F ","C ","C ","B ","D ","F ","F ","C ","C ","C ","D ","F ","F ","C ","F ","D ","F ","F","F","30","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"397","","J.C.","Adams","J.C. Adams","82","201","19","11","24","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Santa Clara","South San Francisco","CA","14","4","28","85","F-","D-","C ","F ","D+","F ","F-","F+","D ","D-","C-","D-","C ","B-","A-","D+","F ","D ","C ","F ","C ","F ","F ","F ","D ","D ","C ","D ","F","F","37","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"398","","Clark","Stroup","Clark Stroup","80","215","20","2","24","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Duke","Johnstown","PA","36","61","85","70","F-","F ","C ","D+","D-","F ","F+","F ","F+","D-","D ","F ","C+","C+","C ","C ","F ","F ","C ","D ","C ","F ","D ","F ","D ","D ","C ","F ","F","F","38","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399","","Heath","Brown","Heath Brown","78","215","20","4","4","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Boston University","Chicopee","MA","16","46","89","71","F-","D-","C ","D ","F ","F+","F-","D-","F ","F-","D-","F ","C ","C ","C ","C+","F ","D ","B ","C ","F ","F ","F ","D ","F ","F ","D ","F ","F","F","35","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400","","Corey","Myers","Corey Myers","79","221","20","8","23","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","3","0","Savannah State","Seven Corners","VA","39","62","7","12","F+","D-","C ","F-","F ","D ","D ","D-","F ","F ","F ","F-","B-","C+","A ","C ","D ","D ","B ","F ","F ","C ","C ","D ","F ","D ","F ","F ","F","F","42","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"401","","Guiomar","Quirot","Guiomar Quirot","78","223","19","7","23","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Kentucky","Middleton","WI","56","92","35","24","F ","D ","C ","F-","D ","F-","F ","F-","F ","F ","F+","F-","B+","B-","A ","D+","F ","C ","C ","F ","C ","F ","F ","F ","F ","F ","D ","F ","F","F","34","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"402","","Chris","Hernandez","Chris Hernandez","77","217","20","11","29","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Duquesne","McDonald","OH","68","46","77","95","F+","D ","C+","C ","F ","F ","F ","F-","F-","D ","D ","F ","A ","C ","C+","B ","D ","C ","B ","B ","F ","D ","F ","F ","F ","C ","C ","F ","F","C","53","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"403","","Emory","Crutcher","Emory Crutcher","77","173","20","1","4","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Arizona","New Kingman-Butler","AZ","11","98","58","49","D ","C ","B+","F+","D-","F-","F-","D-","F-","F ","F ","F+","B ","D-","A-","C-","C ","B ","A ","F ","F ","F ","F ","D ","F ","F ","F ","F ","F","D","43","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"404","","Henry","Jones","Henry Jones","73","190","21","11","15","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Delaware State","Pike Creek","DE","76","47","31","75","F+","D-","C+","D ","D ","F ","F-","F-","F-","F+","F+","F-","B ","C ","C ","C-","F ","D ","C ","D ","D ","F ","F ","F ","F ","F ","F ","F ","F","F","27","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405","","Isreal","Jackson","Isreal Jackson","78","217","20","1","29","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Iowa State","Aiea","HI","81","4","46","15","F+","D ","C+","F ","C-","F ","F+","F ","F-","F+","F+","F-","C+","C-","B+","C ","F ","D ","C ","F ","D ","F ","F ","F ","F ","F ","F ","F ","F","F","34","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406","","Gaston","Trusty","Gaston Trusty","80","173","21","6","30","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Oregon State","Kent","WA","84","62","9","61","C ","D-","C ","F ","C+","F-","F-","F ","F+","B-","F-","F+","B-","B ","C ","C ","B ","F ","C ","F ","C ","F ","F ","F ","F ","B ","F ","F ","F","D","55","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"407","","Marco","Fastiggifazzi","Marco Fastiggifazzi","80","207","22","12","16","1993","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","None","Trieste","Italy","18","53","85","57","F-","D+","B+","F+","F ","F-","F ","F ","F ","D+","F+","F-","A-","B-","C+","C ","F ","D ","B ","D ","F ","F ","F ","F ","F ","C ","F ","F ","F","D","47","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"408","","Gilbert","Fernandes","Gilbert Fernandes","74","198","21","12","22","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Texas","Sonora","TX","48","95","79","46","F-","D ","C+","F+","D+","F-","C-","F+","F-","C-","D-","F ","C+","C ","B ","D-","F ","D ","C ","F ","D ","F ","D ","F ","F ","B ","D ","F ","F","F","27","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"409","","Ni","Kung","Ni Kung","75","199","21","4","9","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","None","Hengyang","China","3","70","72","82","F+","D+","B-","C-","D-","F-","F-","F-","F-","D-","F ","F-","C+","B-","C ","C ","F ","C ","B ","C ","C ","F ","F ","F ","F ","D ","F ","F ","F","F","36","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"410","","Doug","Lee","Doug Lee","76","184","18","4","26","1998","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","None","Boston","MA","56","45","11","41","F ","C ","B ","F-","D-","F-","F-","F-","F-","D-","F ","F-","C+","C+","C ","D ","F ","A ","B ","F ","C ","F ","F ","F ","F ","C ","D ","F ","F","F","27","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411","","Virgilio","Arruti","Virgilio Arruti","77","219","21","6","21","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","None","Aspe","Spain","81","14","56","80","F ","D-","C ","F-","F ","F ","F ","D-","F-","C-","D-","F-","B+","C ","B+","C-","F ","D ","C ","F ","F ","F ","F ","D ","F ","C ","D ","F ","F","F","36","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412","","Arthur","Maurer","Arthur Maurer","77","194","21","1","14","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","North Carolina State","Raleigh","NC","64","49","87","7","F ","F+","C ","D-","F ","D ","F ","F ","F-","F ","F+","F ","C+","C ","C+","C ","F ","F ","C ","D ","F ","D ","F ","F ","F ","F ","F ","F ","F","F","28","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"413","","Vince","Williams","Vince Williams","78","187","21","8","12","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Penn State","Florence","SC","94","77","41","26","D ","D ","B-","F ","C ","F ","F ","F-","F-","D ","D-","F ","B-","C-","B+","C ","D ","D ","B ","F ","B ","F ","F ","F ","F ","D ","D ","F ","F","F","41","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"414","","Gerald","Smith","Gerald Smith","79","175","21","8","3","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Brigham Young","Lindon","UT","24","22","66","61","F+","C ","B+","F+","C-","F-","F ","F ","F ","F+","D-","F-","B ","C+","C ","C-","F ","C ","B ","F ","D ","F ","F ","F ","F ","F ","D ","F ","F","F","46","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"415","","Jacques","Hunter","Jacques Hunter","77","204","21","11","25","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","4","0","Wake Forest","New York","NY","26","67","68","94","F ","D-","B ","D-","C-","F+","F ","F ","F-","D-","F+","F ","A ","D+","A ","C+","F ","D ","B ","C ","B ","D ","F ","F ","F ","D ","D ","F ","F","D","43","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416","","Emmitt","Franco","Emmitt Franco","76","152","22","2","20","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","George Mason","Bon Air","VA","71","42","33","38","D-","C-","A-","D-","F-","D-","F-","F+","F-","F ","D ","F-","A+","D+","C+","C ","D ","C ","A ","D ","F ","D ","F ","F ","F ","F ","D ","F ","F","D","44","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"417","","Wilson","White","Wilson White","75","152","21","9","25","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Radford","Lenoir","NC","29","27","14","79","F+","D-","C ","F+","C ","F+","F ","F-","F ","D ","D ","F-","B ","F-","C+","C ","F ","D ","C ","F ","C ","D ","F ","F ","F ","D ","D ","F ","F","F","36","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418","","Stephen","Palomino","Stephen Palomino","73","155","21","2","16","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Missouri","Griffin","GA","36","98","70","85","D-","D-","C ","F-","B ","D-","F-","F ","F-","F+","D ","F-","A ","D+","B-","D ","D ","D ","C ","F ","B ","D ","F ","F ","F ","F ","D ","F ","F","F","41","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","","Daniel","Morris","Daniel Morris","72","200","22","3","14","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","San Diego State","Palm Springs","CA","77","38","10","100","F-","D-","C ","C ","C-","D ","F-","F-","F-","F+","F+","F-","A-","C ","B ","C ","F ","D ","C ","C ","D ","D ","F ","F ","F ","D ","F ","F ","F","F","42","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","","Mark","Kendall","Mark Kendall","74","161","21","9","1","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Michigan State","Hazel Park","MI","91","85","11","4","F ","F+","C ","F-","D ","F ","F-","F ","F-","F+","D+","F-","A ","D+","A-","C-","F ","D ","C ","F ","C ","F ","F ","D ","F ","D ","C ","F ","F","F","30","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","","Emiliano","Ulloa","Emiliano Ulloa","76","218","22","2","11","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","VCU","Danville","VA","80","88","41","72","F ","F+","C-","F ","C ","F ","F-","F ","F-","C ","F ","F-","B+","F-","B+","D-","F ","F ","C ","F ","B ","F ","F ","F ","F ","C ","F ","F ","F","F","35","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","","Jerold","Richmond","Jerold Richmond","75","158","19","5","16","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Northwestern","Shelby","MI","4","2","8","81","D-","C ","A-","F+","F ","F+","F-","F-","F ","F ","D ","F-","B+","C ","B ","C-","D ","B ","A ","F ","F ","D ","F ","F ","F ","F ","D ","F ","F","F","40","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","","William","Baer","William Baer","71","215","22","4","1","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Texas A&M","Laplace","LA","39","79","6","98","F ","D+","C+","D-","F+","F+","F-","F-","F-","D+","F+","F-","B-","C ","C ","D+","F ","C ","C ","D ","F ","D ","F ","F ","F ","C ","D ","F ","F","F","30","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","","Brian","Heflin","Brian Heflin","72","169","20","11","5","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Oregon","Dallas","OR","13","66","91","27","F ","F+","C ","D+","F+","F ","F-","D ","F ","D+","F+","D-","A ","C+","C ","C ","F ","F ","C ","C ","D ","F ","F ","D ","F ","D ","F ","D ","F","F","35","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425","","Louis","Miller","Louis Miller","75","160","21","6","11","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","UAB","Berea","SC","82","26","86","30","F ","F ","C-","F-","D+","F ","F+","F+","F-","C ","C-","F-","B+","C ","B ","C-","F ","F ","C ","F ","C ","F ","F ","F ","F ","C ","D ","F ","F","F","32","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"426","","Ken","Colon","Ken Colon","73","157","20","8","16","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Pittsburgh","Ironton","OH","68","32","98","73","D-","C-","B+","F ","F+","F+","F-","D-","F-","F-","F+","F-","A-","B-","C ","C ","D ","C ","B ","F ","D ","D ","F ","D ","F ","F ","F ","F ","F","F","32","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","","Conrado","Cruz","Conrado Cruz","71","190","22","3","2","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Illinois","Lake Quivira","KS","60","45","17","19","F-","D-","C+","F ","D+","F ","F-","F ","F ","D ","C ","F ","A ","C ","A-","C-","F ","D ","C ","F ","D ","F ","F ","F ","F ","D ","C ","F ","F","F","37","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","","Michael","Carty","Michael Carty","76","191","21","8","16","1994","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Seton Hall","Cliffwood Beach","NJ","44","38","55","39","F ","D ","B-","F ","D-","D ","F-","D-","F-","F+","F ","F ","A-","C-","A ","C-","F ","C ","B ","D ","C ","D ","F ","D ","F ","D ","F ","F ","F","F","35","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","","Arthur","Ross","Arthur Ross","76","183","20","4","30","1995","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","Stanford","Santa Monica","CA","17","87","43","70","D ","C-","B ","F ","D ","C ","F-","D-","F-","C-","F+","F-","A-","D-","C+","C-","C ","C ","B ","F ","D ","B ","F ","D ","F ","C ","F ","F ","F","D","50","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430","","Clint","Vann","Clint Vann","75","170","20","2","11","1996","USDL","1","Draft","-2","Draft","-2","N/A","0","","0","False","5","0","UNLV","West University Place","TX","44","34","80","38","F-","F+","C ","F-","C-","F-","F-","F-","F-","F ","F+","F-","B+","C ","C ","D ","F ","D ","C ","F ","B ","F ","F ","F ","F ","F ","D ","F ","F","F","22","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
